index,channel,value
23770,0,2652
23771,1,2048
23772,0,2682
23773,1,2048
23774,0,2576
23775,1,2048
23776,0,2392
23777,1,2048
23778,0,2403
23779,1,2048
23780,0,2454
23781,1,2048
23782,0,2259
23783,1,2048
23784,0,2261
23785,1,2048
23786,0,2202
23787,1,2048
23788,0,2229
23789,1,2048
23790,0,2245
23791,1,2048
23792,0,2259
23793,1,2048
23794,0,2143
23795,1,2048
23796,0,2197
23797,1,2048
23798,0,2041
23799,1,2048
23800,0,2049
23801,1,2048
23802,0,2015
23803,1,2048
23804,0,2007
23805,1,2048
23806,0,1906
23807,1,2048
23808,0,2017
23809,1,2048
23810,0,1808
23811,1,2048
23812,0,1721
23813,1,2048
23814,0,1795
23815,1,2048
23816,0,1844
23817,1,2048
23818,0,1760
23819,1,2048
23820,0,1658
23821,1,2048
23822,0,1602
23823,1,2048
23824,0,1591
23825,1,2048
23826,0,1559
23827,1,2048
23828,0,1564
23829,1,2048
23830,0,1426
23831,1,2048
23832,0,1409
23833,1,2048
23834,0,1432
23835,1,2048
23836,0,1443
23837,1,2048
23838,0,1319
23839,1,2048
23840,0,1151
23841,1,2048
23842,0,1272
23843,1,2048
23844,0,1245
23845,1,2048
23846,0,1366
23847,1,2048
23848,0,1274
23849,1,2048
23850,0,1178
23851,1,2048
23852,0,1268
23853,1,2048
23854,0,1136
23855,1,2048
23856,0,1116
23857,1,2048
23858,0,1047
23859,1,2048
23860,0,1215
23861,1,2048
23862,0,1139
23863,1,2048
23864,0,948
23865,1,2048
23866,0,1111
23867,1,2048
23868,0,1039
23869,1,2048
23870,0,1071
23871,1,2048
23872,0,893
23873,1,2048
23874,0,959
23875,1,2048
23876,0,980
23877,1,2048
23878,0,747
23879,1,2048
23880,0,884
23881,1,2048
23882,0,948
23883,1,2048
23884,0,934
23885,1,2048
23886,0,1045
23887,1,2048
23888,0,971
23889,1,2048
23890,0,947
23891,1,2048
23892,0,886
23893,1,2048
23894,0,840
23895,1,2048
23896,0,805
23897,1,2048
23898,0,873
23899,1,2048
23900,0,1007
23901,1,2048
23902,0,695
23903,1,2048
23904,0,832
23905,1,2048
23906,0,743
23907,1,2048
23908,0,922
23909,1,2048
23910,0,876
23911,1,2048
23912,0,726
23913,1,2048
23914,0,943
23915,1,2048
23916,0,963
23917,1,2048
23918,0,881
23919,1,2048
23920,0,983
23921,1,2048
23922,0,878
23923,1,2048
23924,0,905
23925,1,2048
23926,0,1032
23927,1,2048
23928,0,929
23929,1,2048
23930,0,1113
23931,1,2048
23932,0,1130
23933,1,2048
23934,0,951
23935,1,2048
23936,0,1036
23937,1,2048
23938,0,1017
23939,1,2048
23940,0,966
23941,1,2048
23942,0,1115
23943,1,2048
23944,0,984
23945,1,2048
23946,0,1162
23947,1,2048
23948,0,1064
23949,1,2048
23950,0,1207
23951,1,2048
23952,0,1368
23953,1,2048
23954,0,1274
23955,1,2048
23956,0,1217
23957,1,2048
23958,0,1287
23959,1,2048
23960,0,1327
23961,1,2048
23962,0,1328
23963,1,2048
23964,0,1368
23965,1,2048
23966,0,1448
23967,1,2048
23968,0,1359
23969,1,2048
23970,0,1638
23971,1,2048
23972,0,1412
23973,1,2048
23974,0,1576
23975,1,2048
23976,0,1479
23977,1,2048
23978,0,1669
23979,1,2048
23980,0,1715
23981,1,2048
23982,0,1842
23983,1,2048
23984,0,2020
23985,1,2048
23986,0,1941
23987,1,2048
23988,0,1824
23989,1,2048
23990,0,1881
23991,1,2048
23992,0,2049
23993,1,2048
23994,0,1991
23995,1,2048
23996,0,1924
23997,1,2048
23998,0,2046
23999,1,2048
24000,0,2073
24001,1,2048
24002,0,2127
24003,1,2048
24004,0,2036
24005,1,2048
24006,0,2235
24007,1,2048
24008,0,2312
24009,1,2048
24010,0,2222
24011,1,2048
24012,0,2227
24013,1,2048
24014,0,2126
24015,1,2048
24016,0,2377
24017,1,2048
24018,0,2299
24019,1,2048
24020,0,2303
24021,1,2048
24022,0,2342
24023,1,2048
24024,0,2533
24025,1,2048
24026,0,2390
24027,1,2048
24028,0,2580
24029,1,2048
24030,0,2681
24031,1,2048
24032,0,2705
24033,1,2048
24034,0,2654
24035,1,2048
24036,0,2732
24037,1,2048
24038,0,2590
24039,1,2048
24040,0,2728
24041,1,2048
24042,0,2698
24043,1,2048
24044,0,2879
24045,1,2048
24046,0,2896
24047,1,2048
24048,0,2951
24049,1,2048
24050,0,2873
24051,1,2048
24052,0,3007
24053,1,2048
24054,0,2932
24055,1,2048
24056,0,3017
24057,1,2048
24058,0,3016
24059,1,2048
24060,0,2992
24061,1,2048
24062,0,3064
24063,1,2048
24064,0,3050
24065,1,2048
24066,0,3165
24067,1,2048
24068,0,3021
24069,1,2048
24070,0,3094
24071,1,2048
24072,0,3094
24073,1,2048
24074,0,3051
24075,1,2048
24076,0,3247
24077,1,2048
24078,0,3199
24079,1,2048
24080,0,3409
24081,1,2048
24082,0,3100
24083,1,2048
24084,0,3455
24085,1,2048
24086,0,3065
24087,1,2048
24088,0,3246
24089,1,2048
24090,0,3257
24091,1,2048
24092,0,3232
24093,1,2048
24094,0,3199
24095,1,2048
24096,0,3261
24097,1,2048
24098,0,3209
24099,1,2048
24100,0,3185
24101,1,2048
24102,0,3187
24103,1,2048
24104,0,3236
24105,1,2048
24106,0,3229
24107,1,2048
24108,0,3313
24109,1,2048
24110,0,3121
24111,1,2048
24112,0,3189
24113,1,2048
24114,0,3228
24115,1,2048
24116,0,3161
24117,1,2048
24118,0,3223
24119,1,2048
24120,0,3187
24121,1,2048
24122,0,3280
24123,1,2048
24124,0,3253
24125,1,2048
24126,0,3272
24127,1,2048
24128,0,3190
24129,1,2048
24130,0,3190
24131,1,2048
24132,0,3069
24133,1,2048
24134,0,3098
24135,1,2048
24136,0,2915
24137,1,2048
24138,0,3090
24139,1,2048
24140,0,3086
24141,1,2048
24142,0,3000
24143,1,2048
24144,0,2842
24145,1,2048
24146,0,3131
24147,1,2048
24148,0,2934
24149,1,2048
24150,0,2906
24151,1,2048
24152,0,2972
24153,1,2048
24154,0,2922
24155,1,2048
24156,0,2722
24157,1,2048
24158,0,2776
24159,1,2048
24160,0,2753
24161,1,2048
24162,0,2735
24163,1,2048
24164,0,2676
24165,1,2048
24166,0,2769
24167,1,2048
24168,0,2716
24169,1,2048
24170,0,2470
24171,1,2048
24172,0,2523
24173,1,2048
24174,0,2534
24175,1,2048
24176,0,2466
24177,1,2048
24178,0,2381
24179,1,2048
24180,0,2297
24181,1,2048
24182,0,2219
24183,1,2048
24184,0,2345
24185,1,2048
24186,0,2268
24187,1,2048
24188,0,2472
24189,1,2048
24190,0,2165
24191,1,2048
24192,0,2055
24193,1,2048
24194,0,2167
24195,1,2048
24196,0,2167
24197,1,2048
24198,0,2078
24199,1,2048
24200,0,1988
24201,1,2048
24202,0,2084
24203,1,2048
24204,0,2022
24205,1,2048
24206,0,2159
24207,1,2048
24208,0,1884
24209,1,2048
24210,0,1830
24211,1,2048
24212,0,1694
24213,1,2048
24214,0,1793
24215,1,2048
24216,0,1675
24217,1,2048
24218,0,1673
24219,1,2048
24220,0,1547
24221,1,2048
24222,0,1712
24223,1,2048
24224,0,1644
24225,1,2048
24226,0,1630
24227,1,2048
24228,0,1650
24229,1,2048
24230,0,1565
24231,1,2048
24232,0,1448
24233,1,2048
24234,0,1360
24235,1,2048
24236,0,1511
24237,1,2048
24238,0,1369
24239,1,2048
24240,0,1382
24241,1,2048
24242,0,1329
24243,1,2048
24244,0,1261
24245,1,2048
24246,0,1165
24247,1,2048
24248,0,1179
24249,1,2048
24250,0,1306
24251,1,2048
24252,0,1108
24253,1,2048
24254,0,1235
24255,1,2048
24256,0,1159
24257,1,2048
24258,0,980
24259,1,2048
24260,0,1160
24261,1,2048
24262,0,1043
24263,1,2048
24264,0,971
24265,1,2048
24266,0,951
24267,1,2048
24268,0,1039
24269,1,2048
24270,0,960
24271,1,2048
24272,0,966
24273,1,2048
24274,0,799
24275,1,2048
24276,0,979
24277,1,2048
24278,0,917
24279,1,2048
24280,0,833
24281,1,2048
24282,0,779
24283,1,2048
24284,0,867
24285,1,2048
24286,0,883
24287,1,2048
24288,0,866
24289,1,2048
24290,0,905
24291,1,2048
24292,0,892
24293,1,2048
24294,0,965
24295,1,2048
24296,0,740
24297,1,2048
24298,0,858
24299,1,2048
24300,0,840
24301,1,2048
24302,0,913
24303,1,2048
24304,0,938
24305,1,2048
24306,0,852
24307,1,2048
24308,0,804
24309,1,2048
24310,0,699
24311,1,2048
24312,0,755
24313,1,2048
24314,0,952
24315,1,2048
24316,0,800
24317,1,2048
24318,0,903
24319,1,2048
24320,0,781
24321,1,2048
24322,0,934
24323,1,2048
24324,0,900
24325,1,2048
24326,0,854
24327,1,2048
24328,0,1030
24329,1,2048
24330,0,991
24331,1,2048
24332,0,995
24333,1,2048
24334,0,1227
24335,1,2048
24336,0,1050
24337,1,2048
24338,0,1180
24339,1,2048
24340,0,1012
24341,1,2048
24342,0,1146
24343,1,2048
24344,0,1146
24345,1,2048
24346,0,1021
24347,1,2048
24348,0,1052
24349,1,2048
24350,0,1095
24351,1,2048
24352,0,1268
24353,1,2048
24354,0,1307
24355,1,2048
24356,0,1450
24357,1,2048
24358,0,1464
24359,1,2048
24360,0,1292
24361,1,2048
24362,0,1438
24363,1,2048
24364,0,1383
24365,1,2048
24366,0,1421
24367,1,2048
24368,0,1391
24369,1,2048
24370,0,1384
24371,1,2048
24372,0,1638
24373,1,2048
24374,0,1580
24375,1,2048
24376,0,1685
24377,1,2048
24378,0,1671
24379,1,2048
24380,0,1620
24381,1,2048
24382,0,1804
24383,1,2048
24384,0,1745
24385,1,2048
24386,0,1664
24387,1,2048
24388,0,1934
24389,1,2048
24390,0,1832
24391,1,2048
24392,0,1961
24393,1,2048
24394,0,1831
24395,1,2048
24396,0,2002
24397,1,2048
24398,0,2049
24399,1,2048
24400,0,2058
24401,1,2048
24402,0,2155
24403,1,2048
24404,0,2056
24405,1,2048
24406,0,2273
24407,1,2048
24408,0,2161
24409,1,2048
24410,0,2195
24411,1,2048
24412,0,2395
24413,1,2048
24414,0,2273
24415,1,2048
24416,0,2393
24417,1,2048
24418,0,2385
24419,1,2048
24420,0,2259
24421,1,2048
24422,0,2391
24423,1,2048
24424,0,2659
24425,1,2048
24426,0,2462
24427,1,2048
24428,0,2553
24429,1,2048
24430,0,2619
24431,1,2048
24432,0,2704
24433,1,2048
24434,0,2602
24435,1,2048
24436,0,2830
24437,1,2048
24438,0,2678
24439,1,2048
24440,0,2562
24441,1,2048
24442,0,2653
24443,1,2048
24444,0,2792
24445,1,2048
24446,0,2746
24447,1,2048
24448,0,2884
24449,1,2048
24450,0,2874
24451,1,2048
24452,0,3005
24453,1,2048
24454,0,3053
24455,1,2048
24456,0,2833
24457,1,2048
24458,0,3021
24459,1,2048
24460,0,3087
24461,1,2048
24462,0,3059
24463,1,2048
24464,0,3016
24465,1,2048
24466,0,3204
24467,1,2048
24468,0,2936
24469,1,2048
24470,0,3216
24471,1,2048
24472,0,3210
24473,1,2048
24474,0,3209
24475,1,2048
24476,0,3093
24477,1,2048
24478,0,3179
24479,1,2048
24480,0,3276
24481,1,2048
24482,0,3294
24483,1,2048
24484,0,3147
24485,1,2048
24486,0,3149
24487,1,2048
24488,0,3221
24489,1,2048
24490,0,3269
24491,1,2048
24492,0,3242
24493,1,2048
24494,0,3125
24495,1,2048
24496,0,3285
24497,1,2048
24498,0,3181
24499,1,2048
24500,0,3317
24501,1,2048
24502,0,3193
24503,1,2048
24504,0,3162
24505,1,2048
24506,0,3246
24507,1,2048
24508,0,3211
24509,1,2048
24510,0,3306
24511,1,2048
24512,0,3228
24513,1,2048
24514,0,3357
24515,1,2048
24516,0,3238
24517,1,2048
24518,0,3262
24519,1,2048
24520,0,3219
24521,1,2048
24522,0,3077
24523,1,2048
24524,0,3106
24525,1,2048
24526,0,3293
24527,1,2048
24528,0,3127
24529,1,2048
24530,0,3089
24531,1,2048
24532,0,3088
24533,1,2048
24534,0,3132
24535,1,2048
24536,0,2973
24537,1,2048
24538,0,3139
24539,1,2048
24540,0,3282
24541,1,2048
24542,0,3139
24543,1,2048
24544,0,2936
24545,1,2048
24546,0,2798
24547,1,2048
24548,0,3031
24549,1,2048
24550,0,2932
24551,1,2048
24552,0,2857
24553,1,2048
24554,0,2797
24555,1,2048
24556,0,2723
24557,1,2048
24558,0,2588
24559,1,2048
24560,0,2823
24561,1,2048
24562,0,2677
24563,1,2048
24564,0,2770
24565,1,2048
24566,0,2581
24567,1,2048
24568,0,2588
24569,1,2048
24570,0,2613
24571,1,2048
24572,0,2567
24573,1,2048
24574,0,2588
24575,1,2048
24576,0,2462
24577,1,2048
24578,0,2324
24579,1,2048
24580,0,2527
24581,1,2048
24582,0,2293
24583,1,2048
24584,0,2375
24585,1,2048
24586,0,2307
24587,1,2048
24588,0,2234
24589,1,2048
24590,0,2349
24591,1,2048
24592,0,2304
24593,1,2048
24594,0,2189
24595,1,2048
24596,0,2194
24597,1,2048
24598,0,2060
24599,1,2048
24600,0,2023
24601,1,2048
24602,0,1828
24603,1,2048
24604,0,1922
24605,1,2048
24606,0,1980
24607,1,2048
24608,0,1808
24609,1,2048
24610,0,1784
24611,1,2048
24612,0,1997
24613,1,2048
24614,0,1749
24615,1,2048
24616,0,1694
24617,1,2048
24618,0,1568
24619,1,2048
24620,0,1698
24621,1,2048
24622,0,1760
24623,1,2048
24624,0,1476
24625,1,2048
24626,0,1539
24627,1,2048
24628,0,1304
24629,1,2048
24630,0,1534
24631,1,2048
24632,0,1493
24633,1,2048
24634,0,1480
24635,1,2048
24636,0,1320
24637,1,2048
24638,0,1369
24639,1,2048
24640,0,1403
24641,1,2048
24642,0,1317
24643,1,2048
24644,0,1250
24645,1,2048
24646,0,1339
24647,1,2048
24648,0,1297
24649,1,2048
24650,0,1233
24651,1,2048
24652,0,1164
24653,1,2048
24654,0,1175
24655,1,2048
24656,0,1144
24657,1,2048
24658,0,1083
24659,1,2048
24660,0,1102
24661,1,2048
24662,0,1061
24663,1,2048
24664,0,1072
24665,1,2048
24666,0,992
24667,1,2048
24668,0,981
24669,1,2048
24670,0,844
24671,1,2048
24672,0,946
24673,1,2048
24674,0,878
24675,1,2048
24676,0,897
24677,1,2048
24678,0,810
24679,1,2048
24680,0,947
24681,1,2048
24682,0,925
24683,1,2048
24684,0,940
24685,1,2048
24686,0,887
24687,1,2048
24688,0,898
24689,1,2048
24690,0,879
24691,1,2048
24692,0,908
24693,1,2048
24694,0,967
24695,1,2048
24696,0,932
24697,1,2048
24698,0,962
24699,1,2048
24700,0,785
24701,1,2048
24702,0,812
24703,1,2048
24704,0,903
24705,1,2048
24706,0,836
24707,1,2048
24708,0,1007
24709,1,2048
24710,0,1032
24711,1,2048
24712,0,986
24713,1,2048
24714,0,985
24715,1,2048
24716,0,779
24717,1,2048
24718,0,958
24719,1,2048
24720,0,930
24721,1,2048
24722,0,912
24723,1,2048
24724,0,866
24725,1,2048
24726,0,919
24727,1,2048
24728,0,847
24729,1,2048
24730,0,1049
24731,1,2048
24732,0,1006
24733,1,2048
24734,0,861
24735,1,2048
24736,0,1034
24737,1,2048
24738,0,1048
24739,1,2048
24740,0,1135
24741,1,2048
24742,0,1182
24743,1,2048
24744,0,1131
24745,1,2048
24746,0,1118
24747,1,2048
24748,0,1237
24749,1,2048
24750,0,1089
24751,1,2048
24752,0,1213
24753,1,2048
24754,0,1239
24755,1,2048
24756,0,1253
24757,1,2048
24758,0,1348
24759,1,2048
24760,0,1317
24761,1,2048
24762,0,1397
24763,1,2048
24764,0,1451
24765,1,2048
24766,0,1375
24767,1,2048
24768,0,1504
24769,1,2048
24770,0,1380
24771,1,2048
24772,0,1358
24773,1,2048
24774,0,1612
24775,1,2048
24776,0,1448
24777,1,2048
24778,0,1697
24779,1,2048
24780,0,1659
24781,1,2048
24782,0,1690
24783,1,2048
24784,0,1918
24785,1,2048
24786,0,1843
24787,1,2048
24788,0,1886
24789,1,2048
24790,0,1933
24791,1,2048
24792,0,1832
24793,1,2048
24794,0,1946
24795,1,2048
24796,0,1799
24797,1,2048
24798,0,2089
24799,1,2048
24800,0,2241
24801,1,2048
24802,0,2111
24803,1,2048
24804,0,2030
24805,1,2048
24806,0,2076
24807,1,2048
24808,0,2196
24809,1,2048
24810,0,2347
24811,1,2048
24812,0,2239
24813,1,2048
24814,0,2380
24815,1,2048
24816,0,2262
24817,1,2048
24818,0,2523
24819,1,2048
24820,0,2547
24821,1,2048
24822,0,2429
24823,1,2048
24824,0,2635
24825,1,2048
24826,0,2485
24827,1,2048
24828,0,2550
24829,1,2048
24830,0,2514
24831,1,2048
24832,0,2786
24833,1,2048
24834,0,2651
24835,1,2048
24836,0,2544
24837,1,2048
24838,0,2735
24839,1,2048
24840,0,2718
24841,1,2048
24842,0,2769
24843,1,2048
24844,0,2828
24845,1,2048
24846,0,2869
24847,1,2048
24848,0,2861
24849,1,2048
24850,0,2994
24851,1,2048
24852,0,3000
24853,1,2048
24854,0,2920
24855,1,2048
24856,0,2922
24857,1,2048
24858,0,2994
24859,1,2048
24860,0,2992
24861,1,2048
24862,0,3098
24863,1,2048
24864,0,2932
24865,1,2048
24866,0,3043
24867,1,2048
24868,0,3220
24869,1,2048
24870,0,3088
24871,1,2048
24872,0,3128
24873,1,2048
24874,0,3012
24875,1,2048
24876,0,3241
24877,1,2048
24878,0,3137
24879,1,2048
24880,0,3270
24881,1,2048
24882,0,3032
24883,1,2048
24884,0,3256
24885,1,2048
24886,0,3161
24887,1,2048
24888,0,3258
24889,1,2048
24890,0,3146
24891,1,2048
24892,0,3271
24893,1,2048
24894,0,3176
24895,1,2048
24896,0,3325
24897,1,2048
24898,0,3342
24899,1,2048
24900,0,3205
24901,1,2048
24902,0,3444
24903,1,2048
24904,0,3349
24905,1,2048
24906,0,3144
24907,1,2048
24908,0,3223
24909,1,2048
24910,0,3218
24911,1,2048
24912,0,3317
24913,1,2048
24914,0,3177
24915,1,2048
24916,0,3187
24917,1,2048
24918,0,3119
24919,1,2048
24920,0,3164
24921,1,2048
24922,0,3072
24923,1,2048
24924,0,3070
24925,1,2048
24926,0,3207
24927,1,2048
24928,0,3136
24929,1,2048
24930,0,3245
24931,1,2048
24932,0,3076
24933,1,2048
24934,0,2916
24935,1,2048
24936,0,3038
24937,1,2048
24938,0,3013
24939,1,2048
24940,0,2966
24941,1,2048
24942,0,3043
24943,1,2048
24944,0,3110
24945,1,2048
24946,0,3051
24947,1,2048
24948,0,3016
24949,1,2048
24950,0,2900
24951,1,2048
24952,0,2760
24953,1,2048
24954,0,2729
24955,1,2048
24956,0,2796
24957,1,2048
24958,0,2745
24959,1,2048
24960,0,2759
24961,1,2048
24962,0,2731
24963,1,2048
24964,0,2594
24965,1,2048
24966,0,2712
24967,1,2048
24968,0,2547
24969,1,2048
24970,0,2586
24971,1,2048
24972,0,2679
24973,1,2048
24974,0,2563
24975,1,2048
24976,0,2370
24977,1,2048
24978,0,2479
24979,1,2048
24980,0,2385
24981,1,2048
24982,0,2394
24983,1,2048
24984,0,2236
24985,1,2048
24986,0,2438
24987,1,2048
24988,0,2077
24989,1,2048
24990,0,2405
24991,1,2048
24992,0,2244
24993,1,2048
24994,0,2273
24995,1,2048
24996,0,2054
24997,1,2048
24998,0,2087
24999,1,2048
25000,0,1793
25001,1,2048
25002,0,2174
25003,1,2048
25004,0,1875
25005,1,2048
25006,0,1847
25007,1,2048
25008,0,1942
25009,1,2048
25010,0,1784
25011,1,2048
25012,0,1854
25013,1,2048
25014,0,1679
25015,1,2048
25016,0,1668
25017,1,2048
25018,0,1469
25019,1,2048
25020,0,1665
25021,1,2048
25022,0,1536
25023,1,2048
25024,0,1700
25025,1,2048
25026,0,1659
25027,1,2048
25028,0,1554
25029,1,2048
25030,0,1494
25031,1,2048
25032,0,1427
25033,1,2048
25034,0,1539
25035,1,2048
25036,0,1480
25037,1,2048
25038,0,1368
25039,1,2048
25040,0,1398
25041,1,2048
25042,0,1318
25043,1,2048
25044,0,1389
25045,1,2048
25046,0,1364
25047,1,2048
25048,0,1298
25049,1,2048
25050,0,1084
25051,1,2048
25052,0,1255
25053,1,2048
25054,0,1239
25055,1,2048
25056,0,1120
25057,1,2048
25058,0,1073
25059,1,2048
25060,0,1205
25061,1,2048
25062,0,1145
25063,1,2048
25064,0,1123
25065,1,2048
25066,0,1029
25067,1,2048
25068,0,1052
25069,1,2048
25070,0,990
25071,1,2048
25072,0,989
25073,1,2048
25074,0,907
25075,1,2048
25076,0,778
25077,1,2048
25078,0,1016
25079,1,2048
25080,0,809
25081,1,2048
25082,0,950
25083,1,2048
25084,0,783
25085,1,2048
25086,0,932
25087,1,2048
25088,0,945
25089,1,2048
25090,0,821
25091,1,2048
25092,0,1046
25093,1,2048
25094,0,859
25095,1,2048
25096,0,930
25097,1,2048
25098,0,899
25099,1,2048
25100,0,959
25101,1,2048
25102,0,837
25103,1,2048
25104,0,859
25105,1,2048
25106,0,850
25107,1,2048
25108,0,762
25109,1,2048
25110,0,721
25111,1,2048
25112,0,804
25113,1,2048
25114,0,820
25115,1,2048
25116,0,916
25117,1,2048
25118,0,953
25119,1,2048
25120,0,979
25121,1,2048
25122,0,914
25123,1,2048
25124,0,1047
25125,1,2048
25126,0,1049
25127,1,2048
25128,0,783
25129,1,2048
25130,0,1039
25131,1,2048
25132,0,984
25133,1,2048
25134,0,1253
25135,1,2048
25136,0,1044
25137,1,2048
25138,0,1021
25139,1,2048
25140,0,1088
25141,1,2048
25142,0,1069
25143,1,2048
25144,0,1178
25145,1,2048
25146,0,1165
25147,1,2048
25148,0,1121
25149,1,2048
25150,0,1147
25151,1,2048
25152,0,1114
25153,1,2048
25154,0,1259
25155,1,2048
25156,0,1233
25157,1,2048
25158,0,1397
25159,1,2048
25160,0,1224
25161,1,2048
25162,0,1204
25163,1,2048
25164,0,1363
25165,1,2048
25166,0,1382
25167,1,2048
25168,0,1415
25169,1,2048
25170,0,1467
25171,1,2048
25172,0,1491
25173,1,2048
25174,0,1524
25175,1,2048
25176,0,1546
25177,1,2048
25178,0,1701
25179,1,2048
25180,0,1593
25181,1,2048
25182,0,1772
25183,1,2048
25184,0,1695
25185,1,2048
25186,0,1874
25187,1,2048
25188,0,1900
25189,1,2048
25190,0,1765
25191,1,2048
25192,0,1930
25193,1,2048
25194,0,2008
25195,1,2048
25196,0,2024
25197,1,2048
25198,0,2189
25199,1,2048
25200,0,1945
25201,1,2048
25202,0,1940
25203,1,2048
25204,0,2148
25205,1,2048
25206,0,2387
25207,1,2048
25208,0,2223
25209,1,2048
25210,0,2249
25211,1,2048
25212,0,2223
25213,1,2048
25214,0,2366
25215,1,2048
25216,0,2342
25217,1,2048
25218,0,2419
25219,1,2048
25220,0,2266
25221,1,2048
25222,0,2566
25223,1,2048
25224,0,2350
25225,1,2048
25226,0,2588
25227,1,2048
25228,0,2572
25229,1,2048
25230,0,2648
25231,1,2048
25232,0,2697
25233,1,2048
25234,0,2640
25235,1,2048
25236,0,2810
25237,1,2048
25238,0,2770
25239,1,2048
25240,0,2683
25241,1,2048
25242,0,2750
25243,1,2048
25244,0,2805
25245,1,2048
25246,0,2885
25247,1,2048
25248,0,2932
25249,1,2048
25250,0,2815
25251,1,2048
25252,0,2852
25253,1,2048
25254,0,2967
25255,1,2048
25256,0,2991
25257,1,2048
25258,0,2761
25259,1,2048
25260,0,3021
25261,1,2048
25262,0,3152
25263,1,2048
25264,0,3163
25265,1,2048
25266,0,3105
25267,1,2048
25268,0,2987
25269,1,2048
25270,0,2991
25271,1,2048
25272,0,3223
25273,1,2048
25274,0,3280
25275,1,2048
25276,0,3245
25277,1,2048
25278,0,3217
25279,1,2048
25280,0,3244
25281,1,2048
25282,0,3250
25283,1,2048
25284,0,3277
25285,1,2048
25286,0,3396
25287,1,2048
25288,0,3232
25289,1,2048
25290,0,3358
25291,1,2048
25292,0,3290
25293,1,2048
25294,0,3056
25295,1,2048
25296,0,3253
25297,1,2048
25298,0,3210
25299,1,2048
25300,0,3339
25301,1,2048
25302,0,3348
25303,1,2048
25304,0,3273
25305,1,2048
25306,0,3140
25307,1,2048
25308,0,3134
25309,1,2048
25310,0,3127
25311,1,2048
25312,0,3222
25313,1,2048
25314,0,3052
25315,1,2048
25316,0,3118
25317,1,2048
25318,0,3251
25319,1,2048
25320,0,3099
25321,1,2048
25322,0,3179
25323,1,2048
25324,0,3237
25325,1,2048
25326,0,3066
25327,1,2048
25328,0,3095
25329,1,2048
25330,0,3161
25331,1,2048
25332,0,3158
25333,1,2048
25334,0,3089
25335,1,2048
25336,0,3119
25337,1,2048
25338,0,2959
25339,1,2048
25340,0,3030
25341,1,2048
25342,0,2899
25343,1,2048
25344,0,2979
25345,1,2048
25346,0,2895
25347,1,2048
25348,0,2892
25349,1,2048
25350,0,2875
25351,1,2048
25352,0,2887
25353,1,2048
25354,0,2959
25355,1,2048
25356,0,2739
25357,1,2048
25358,0,2796
25359,1,2048
25360,0,2756
25361,1,2048
25362,0,2654
25363,1,2048
25364,0,2691
25365,1,2048
25366,0,2853
25367,1,2048
25368,0,2516
25369,1,2048
25370,0,2600
25371,1,2048
25372,0,2557
25373,1,2048
25374,0,2571
25375,1,2048
25376,0,2453
25377,1,2048
25378,0,2495
25379,1,2048
25380,0,2423
25381,1,2048
25382,0,2353
25383,1,2048
25384,0,2398
25385,1,2048
25386,0,2319
25387,1,2048
25388,0,2351
25389,1,2048
25390,0,2349
25391,1,2048
25392,0,2265
25393,1,2048
25394,0,2160
25395,1,2048
25396,0,2158
25397,1,2048
25398,0,2124
25399,1,2048
25400,0,2109
25401,1,2048
25402,0,1978
25403,1,2048
25404,0,1987
25405,1,2048
25406,0,1912
25407,1,2048
25408,0,1979
25409,1,2048
25410,0,1956
25411,1,2048
25412,0,1872
25413,1,2048
25414,0,1823
25415,1,2048
25416,0,1749
25417,1,2048
25418,0,1759
25419,1,2048
25420,0,1647
25421,1,2048
25422,0,1673
25423,1,2048
25424,0,1626
25425,1,2048
25426,0,1595
25427,1,2048
25428,0,1382
25429,1,2048
25430,0,1350
25431,1,2048
25432,0,1537
25433,1,2048
25434,0,1441
25435,1,2048
25436,0,1438
25437,1,2048
25438,0,1391
25439,1,2048
25440,0,1306
25441,1,2048
25442,0,1242
25443,1,2048
25444,0,1190
25445,1,2048
25446,0,1179
25447,1,2048
25448,0,1074
25449,1,2048
25450,0,1212
25451,1,2048
25452,0,1286
25453,1,2048
25454,0,1136
25455,1,2048
25456,0,1176
25457,1,2048
25458,0,1053
25459,1,2048
25460,0,943
25461,1,2048
25462,0,1037
25463,1,2048
25464,0,1046
25465,1,2048
25466,0,884
25467,1,2048
25468,0,1067
25469,1,2048
25470,0,931
25471,1,2048
25472,0,1017
25473,1,2048
25474,0,798
25475,1,2048
25476,0,875
25477,1,2048
25478,0,757
25479,1,2048
25480,0,1004
25481,1,2048
25482,0,789
25483,1,2048
25484,0,989
25485,1,2048
